2024/4/15 14:48,76.4,28.9,84.02,78.1,28.3,82.94,314.69,0,1
2024/4/15 14:49,76.4,28.9,84.02,84.4,28.1,82.58,314.99,0,37
2024/4/15 14:50,76.4,28.9,84.02,86,27.8,82.04,314.42,0,37
2024/4/15 14:51,76.3,29,84.2,86.7,27.5,81.5,313.55,0,37
2024/4/15 14:52,76.2,28.9,84.02,87.5,27.3,81.14,313.4,0,39
2024/4/15 14:54,76.2,29,84.2,88.6,27,80.6,312.86,0,41
2024/4/15 14:55,76.2,29,84.2,89.8,26.8,80.24,312.39,0,42
2024/4/15 14:56,76.2,29,84.2,91.4,26.6,79.88,311.92,0,43
2024/4/15 14:57,76.2,29,84.2,92.6,26.5,79.7,311.96,0,43
2024/4/15 14:58,75.9,29,84.2,92.3,26.4,79.52,311.44,0,41
2024/4/15 14:59,75.7,29,84.2,92.7,26.3,79.34,311.46,0,43
2024/4/15 15:00,75.8,29,84.2,93.2,26.2,79.16,311.22,0,41
2024/4/15 15:01,75.8,29,84.2,93.7,26.1,78.98,310.78,0,40
2024/4/15 15:02,75.8,29,84.2,94.1,26.1,78.98,310.84,0,44
2024/4/15 15:04,75.8,29,84.2,94.4,26,78.8,310.45,0,43
2024/4/15 15:05,75.8,29,84.2,94.8,26,78.8,310.32,0,43
2024/4/15 15:06,75.8,29,84.2,95.1,25.9,78.62,310.07,0,43
2024/4/15 15:07,75.8,29,84.2,95.4,25.9,78.62,309.88,0,43
2024/4/15 15:08,75.8,29,84.2,95.5,25.9,78.62,310.04,0,42
2024/4/15 15:09,75.9,29,84.2,96.1,25.9,78.62,309.97,0,44
2024/4/15 15:10,76,29.1,84.38,96.4,25.9,78.62,309.87,0,42
2024/4/15 15:11,75.9,29.1,84.38,95.7,25.9,78.62,309.65,0,43
2024/4/15 15:12,75.8,29.1,84.38,95.8,25.8,78.44,309.38,0,43
2024/4/15 15:13,75.8,29.1,84.38,95.9,25.9,78.62,309.29,0,43
2024/4/15 15:14,75.7,29.1,84.38,95.9,25.8,78.44,308.86,0,44
2024/4/15 15:16,75.7,29.1,84.38,96.1,25.9,78.62,308.68,0,44
2024/4/15 15:17,75.7,29.1,84.38,96.1,25.9,78.62,308.44,0,43
2024/4/15 15:18,75.7,29.2,84.56,96.1,25.9,78.62,308.43,0,44
2024/4/15 15:19,75.7,29.2,84.56,96.2,25.9,78.62,308.1,0,41
2024/4/15 15:20,75.6,29.2,84.56,96.2,25.9,78.62,307.93,0,43
2024/4/15 15:21,75.6,29.2,84.56,96.3,25.9,78.62,307.77,0,43
2024/4/15 15:22,75.7,29.2,84.56,96.4,25.9,78.62,307.75,0,43
2024/4/15 15:23,75.9,29.2,84.56,96.8,25.9,78.62,307.65,0,43
2024/4/15 15:24,75.9,29.3,84.74,97.2,25.9,78.62,307.21,0,43
2024/4/15 15:25,75.7,29.3,84.74,97.1,26,78.8,307.17,0,43
2024/4/15 15:27,75.7,29.4,84.92,96.8,25.9,78.62,307,0,41
2024/4/15 15:28,75.5,29.4,84.92,96.6,26,78.8,306.84,0,43
2024/4/15 15:29,75.2,29.4,84.92,96.4,25.9,78.62,306.62,0,45
2024/4/15 15:30,75.1,29.5,85.1,96.7,25.9,78.62,306.48,0,43
2024/4/15 15:31,75.1,29.4,84.92,96.6,25.9,78.62,306.25,0,42
2024/4/15 15:32,74.9,29.4,84.92,96.5,25.9,78.62,306.24,0,43
2024/4/15 15:33,75.4,29.4,84.92,96.9,26,78.8,306.19,0,44
2024/4/15 15:34,75.6,29.4,84.92,96.8,25.9,78.62,305.87,0,44
2024/4/15 15:36,75.2,29.5,85.1,97.1,25.9,78.62,305.88,0,43
2024/4/15 15:37,75.2,29.5,85.1,97.1,25.9,78.62,305.59,0,43
2024/4/15 15:38,74.9,29.5,85.1,97.1,25.9,78.62,305.35,0,43
2024/4/15 15:39,74.8,29.5,85.1,97,25.9,78.62,305.29,0,41
2024/4/15 15:40,74.7,29.5,85.1,96.8,26,78.8,305.12,0,42
2024/4/15 15:41,74.7,29.5,85.1,96.8,26,78.8,304.9,0,42
2024/4/15 15:42,74.8,29.5,85.1,96.7,25.9,78.62,304.84,0,43
2024/4/15 15:43,75.1,29.5,85.1,96.9,25.9,78.62,304.69,0,44
2024/4/15 15:44,75.3,29.5,85.1,97.5,25.9,78.62,304.42,0,43
2024/4/15 15:45,75.1,29.5,85.1,97.5,26,78.8,304.43,0,43
2024/4/15 15:47,74.9,29.5,85.1,96.9,25.9,78.62,303.33,0,41
2024/4/15 15:48,74.9,29.5,85.1,96.9,26,78.8,303.14,0,42
2024/4/15 15:49,74.9,29.5,85.1,96.9,26,78.8,302.79,0,41
2024/4/15 15:50,74.9,29.5,85.1,97.2,25.9,78.62,302.89,0,41
2024/4/15 15:51,74.9,29.5,85.1,97.6,25.9,78.62,302.76,0,43
2024/4/15 15:52,74.9,29.6,85.28,97.1,25.9,78.62,302.61,0,41
2024/4/15 15:53,74.8,29.5,85.1,97,25.9,78.62,302.37,0,41
2024/4/15 15:54,74.8,29.6,85.28,97.3,25.9,78.62,302.26,0,41
2024/4/15 15:55,74.8,29.6,85.28,97.3,25.9,78.62,302.1,0,41
2024/4/15 15:57,74.7,29.5,85.1,97.1,25.9,78.62,302.06,0,41
2024/4/15 15:58,74.7,29.5,85.1,96.9,25.9,78.62,301.85,0,41
2024/4/15 15:59,74.8,29.6,85.28,97.2,25.9,78.62,301.95,0,39
2024/4/15 16:00,75,29.5,85.1,97.4,25.9,78.62,301.6,0,39
2024/4/15 16:01,74.9,29.6,85.28,97.7,25.9,78.62,301.28,0,39
2024/4/15 16:02,74.9,29.6,85.28,97.4,26,78.8,301.13,0,40
2024/4/15 16:03,75,29.6,85.28,97.2,26,78.8,300.92,0,39
2024/4/15 16:04,74.9,29.6,85.28,97.3,26,78.8,300.71,0,37
2024/4/15 16:05,74.7,29.7,85.46,97.3,26,78.8,300.54,0,39
2024/4/15 16:06,74.7,29.7,85.46,97.2,26,78.8,300.54,0,39
2024/4/15 16:08,74.7,29.7,85.46,97.2,26,78.8,300.28,0,39
2024/4/15 16:09,74.6,29.7,85.46,97.3,26,78.8,300.14,0,39
2024/4/15 16:10,74.4,29.7,85.46,97.3,26,78.8,300.14,0,39
2024/4/15 16:11,74.3,29.6,85.28,97.3,25.9,78.62,300.06,0,37
2024/4/15 16:12,74.4,29.6,85.28,97.1,25.9,78.62,299.79,0,39
2024/4/15 16:13,74.6,29.6,85.28,97.2,26,78.8,299.45,0,37
2024/4/15 16:14,74.5,29.6,85.28,97.4,25.9,78.62,299.48,0,39
2024/4/15 16:15,74.7,29.6,85.28,97.2,25.9,78.62,299.41,0,39
2024/4/15 16:17,74.6,29.6,85.28,97.3,25.9,78.62,299.14,0,37
2024/4/15 16:18,74.5,29.6,85.28,97.5,25.9,78.62,299.04,0,37
2024/4/15 16:19,74.5,29.7,85.46,97.8,25.9,78.62,298.89,0,39
2024/4/15 16:20,74.6,29.7,85.46,97.8,25.9,78.62,298.67,0,38
2024/4/15 16:21,74.7,29.7,85.46,97.7,26,78.8,298.26,0,37
2024/4/15 16:22,74.6,29.7,85.46,97.7,26,78.8,298.23,0,37
2024/4/15 16:23,74.6,29.7,85.46,97.6,26,78.8,298.09,0,37
2024/4/15 16:24,74.4,29.7,85.46,97.8,26,78.8,297.69,0,31
2024/4/15 16:26,74.4,29.7,85.46,97.5,26,78.8,297.63,0,33
2024/4/15 16:27,74.3,29.7,85.46,97.3,26,78.8,297.48,0,35
2024/4/15 16:28,74.4,29.7,85.46,97.3,26,78.8,297.21,0,35
2024/4/15 16:30,74.4,29.7,85.46,97.4,26,78.8,297.05,0,35
2024/4/15 16:31,74.2,29.7,85.46,97.5,26,78.8,296.89,0,36
2024/4/15 16:32,74.3,29.6,85.28,97.5,26,78.8,296.58,0,31
2024/4/15 16:33,74.3,29.6,85.28,97.4,26,78.8,296.55,0,35
2024/4/15 16:35,74.4,29.6,85.28,97.3,26,78.8,296.24,0,31
2024/4/15 16:36,74.4,29.6,85.28,97.4,26,78.8,296.04,0,31
2024/4/15 16:37,74.4,29.6,85.28,97.5,26,78.8,295.55,0,30
2024/4/15 16:38,74.6,29.6,85.28,97.6,26,78.8,295.56,0,29
2024/4/15 16:39,74.6,29.7,85.46,97.4,26,78.8,295.47,0,30
2024/4/15 16:40,74.5,29.7,85.46,97.8,26,78.8,295.29,0,31
2024/4/15 16:41,74.7,29.7,85.46,97.8,26,78.8,289.81,0,30
2024/4/15 16:42,74.7,29.7,85.46,97.8,26,78.8,289.92,0,33
2024/4/15 16:43,74.4,29.7,85.46,97.6,26,78.8,289.81,0,30
2024/4/15 16:45,74.4,29.8,85.64,97.7,26,78.8,289.64,0,29
2024/4/15 16:46,74.3,29.8,85.64,97.8,26,78.8,289.85,0,31
2024/4/15 16:47,74.4,29.8,85.64,98,26,78.8,289.67,0,29
2024/4/15 16:48,74.5,29.8,85.64,98,26,78.8,289.75,0,28
2024/4/15 16:49,74.4,29.8,85.64,97.6,26,78.8,289.69,0,28
2024/4/15 16:50,74.4,29.8,85.64,97.5,26,78.8,289.47,0,28
2024/4/15 16:51,74.3,29.9,85.82,97.7,26,78.8,289.32,0,28
2024/4/15 16:52,74.1,29.9,85.82,97.9,26,78.8,289.25,0,26
2024/4/15 16:54,74,29.9,85.82,97.7,26,78.8,289.21,0,28
2024/4/15 16:55,73.9,29.9,85.82,97.6,26,78.8,288.1,0,27
2024/4/15 16:56,73.9,29.9,85.82,97.9,26,78.8,288.15,0,29
2024/4/15 16:57,74.1,29.9,85.82,97.9,26,78.8,288.15,0,26
2024/4/15 16:58,74.2,29.9,85.82,97.6,25.9,78.62,287.98,0,27
2024/4/15 16:59,74.1,29.9,85.82,97.3,26,78.8,287.85,0,26
2024/4/15 17:00,74.1,29.9,85.82,97.2,26,78.8,287.18,0,26
2024/4/15 17:01,74.1,29.9,85.82,97.4,26,78.8,288.29,0,26
2024/4/15 17:03,74,30,86,97.5,26,78.8,287.28,0,26
2024/4/15 17:04,74,30,86,97.5,26,78.8,286.5,0,24
2024/4/15 17:05,73.8,30,86,97.3,26,78.8,286.45,0,24
2024/4/15 17:06,73.9,30,86,97.6,26,78.8,286.83,0,23
2024/4/15 17:07,73.8,30,86,97.4,26,78.8,286.73,0,24
