2024/4/20 19:41,64.7,30.7,87.26,77.5,27.5,81.5,543.09,0,1
2024/4/20 19:42,65,30.6,87.08,88.5,27.4,81.32,547.26,0,11
2024/4/20 19:43,65.1,30.6,87.08,90.8,27.2,80.96,561.47,0,63
2024/4/20 19:44,65.3,30.6,87.08,91.9,27,80.6,559.89,0,83
2024/4/20 19:45,65.3,30.5,86.9,92.6,26.8,80.24,559.18,0,77
2024/4/20 19:46,65.4,30.5,86.9,93.1,26.6,79.88,558.35,0,61
2024/4/20 19:47,65.6,30.4,86.72,93.4,26.5,79.7,557.95,0,77
2024/4/20 19:48,65.8,30.3,86.54,93.8,26.3,79.34,557.36,0,61
2024/4/20 19:50,66.1,30.2,86.36,94.2,26.2,79.16,556.81,0,73
2024/4/20 19:51,66.2,30.2,86.36,94.6,26,78.8,556.41,0,79
2024/4/20 19:52,66.3,30.2,86.36,95.2,25.9,78.62,556.05,0,51
2024/4/20 19:53,66.7,30.2,86.36,95.7,25.8,78.44,555.36,0,44
2024/4/20 19:54,66.5,30.2,86.36,96,25.7,78.26,555.08,0,86
2024/4/20 19:55,66.7,30.1,86.18,96.3,25.6,78.08,554.72,0,61
2024/4/20 19:56,67,30.1,86.18,96.8,25.5,77.9,554.11,0,47
2024/4/20 19:57,67,30,86,97.1,25.5,77.9,553.54,0,53
2024/4/20 19:58,67,30,86,97.6,25.4,77.72,553.47,0,72
2024/4/20 19:59,67,30,86,97.8,25.3,77.54,553.02,0,35
2024/4/20 20:00,67.1,30,86,97.9,25.3,77.54,552.67,0,71
2024/4/20 20:02,67.5,29.9,85.82,98.3,25.2,77.36,552.32,0,63
2024/4/20 20:03,67.6,29.9,85.82,98.6,25.2,77.36,552.18,0,53
2024/4/20 20:04,67.7,29.9,85.82,98.7,25.2,77.36,551.42,0,51
2024/4/20 20:05,67.7,29.9,85.82,99,25.2,77.36,551.31,0,68
2024/4/20 20:06,67.6,29.9,85.82,99.1,25.1,77.18,551.15,0,89
2024/4/20 20:07,67.7,29.9,85.82,99.2,25.1,77.18,550.84,0,41
2024/4/20 20:08,67.8,29.9,85.82,99.5,25.1,77.18,550.34,0,77
2024/4/20 20:09,67.9,29.9,85.82,99.6,25.1,77.18,550.24,0,46
2024/4/20 20:10,67.9,30,86,99.6,25.1,77.18,550.13,0,87
2024/4/20 20:11,67.9,30,86,99.6,25.1,77.18,549.94,0,44
2024/4/20 20:12,68,30,86,99.7,25.1,77.18,549.67,0,79
2024/4/20 20:14,68,30,86,99.8,25.1,77.18,549.38,0,51
2024/4/20 20:15,67.9,30.1,86.18,99.9,25.1,77.18,549.01,0,83
