2024/4/10 11:06,82.9,21.6,70.88,78.6,21.9,71.42,302.265,0,0
2024/4/10 11:07,82.6,21.6,70.88,82.6,21.9,71.42,604.53,0,0
2024/4/10 11:10,81.4,21.6,70.88,90.6,21.7,71.06,600.78,0,0
2024/4/10 11:11,80.7,21.7,71.06,90,21.5,70.7,611.69,0,86
2024/4/10 11:12,80.2,21.8,71.24,89.5,21.4,70.52,588.57,0,73
2024/4/10 11:13,79.6,21.9,71.42,89.1,21.2,70.16,605.36,0,117
2024/4/10 11:15,79.5,22,71.6,92.3,21.1,69.98,603.8,0,119
2024/4/10 11:17,78.6,22,71.6,91.9,20.9,69.62,605.59,0,117
2024/4/10 11:18,78.5,22,71.6,91.4,20.8,69.44,605.21,0,117
2024/4/10 11:21,78.2,22,71.6,91.5,20.7,69.26,604.66,0,121
2024/4/10 11:22,78.1,22.1,71.78,91.3,20.7,69.26,604.11,0,121
2024/4/10 11:23,78.1,22.1,71.78,91.2,20.7,69.26,603.585,0,122
2024/4/10 11:26,77.9,22.1,71.78,91.2,20.7,69.26,603.06,0,125
2024/4/10 11:28,77.8,22.1,71.78,92.2,20.6,69.08,602.89,0,126
2024/4/10 11:31,77.9,22,71.6,91.8,20.6,69.08,602.21,0,125
2024/4/10 11:32,77.9,22,71.6,91.2,20.5,68.9,602.26,0,127
2024/4/10 11:33,77.9,22,71.6,91.7,20.5,68.9,601.82,0,126
2024/4/10 11:34,78,22.1,71.78,91.4,20.5,68.9,601.49,0,127
2024/4/10 11:36,78.2,22.1,71.78,91.4,20.5,68.9,601.52,0,132
2024/4/10 11:38,78,22.1,71.78,92,20.5,68.9,601.05,0,133
2024/4/10 11:39,78,22.1,71.78,92.2,20.5,68.9,600.83,0,133
2024/4/10 11:40,77.9,22.1,71.78,92.3,20.5,68.9,600.65,0,135
2024/4/10 11:42,77.9,22.1,71.78,92.1,20.5,68.9,600.29,0,135
2024/4/10 11:44,77.8,22.1,71.78,92.2,20.6,69.08,599.77,0,137
2024/4/10 11:45,77.7,22.1,71.78,92.4,20.6,69.08,599.6,0,137
2024/4/10 11:47,77.7,22.1,71.78,92.1,20.6,69.08,599.43,0,137
2024/4/10 11:48,77.7,22.1,71.78,92.4,20.6,69.08,599.22,0,137
2024/4/10 11:49,77.6,22.1,71.78,91.9,20.6,69.08,598.99,0,140
2024/4/10 11:50,77.6,22.1,71.78,92.1,20.5,68.9,598.88,0,139
2024/4/10 11:51,77.5,22.1,71.78,92.5,20.5,68.9,598.79,0,139
2024/4/10 11:52,77.5,22.1,71.78,92.3,20.5,68.9,598.58,0,141
2024/4/10 11:54,77.6,22.1,71.78,92.7,20.5,68.9,598.47,0,141
